id,title,genres,year,genres_list,tag_soup
1061,Sleepers,Thriller,1996.0,['Thriller'],thriller thriller thriller
1064,Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,1996.0,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",animation animation animation children children children comedy comedy comedy fantasy fantasy fantasy musical musical musical romance romance romance
1066,Shall We Dance,Comedy|Musical|Romance,1937.0,"['Comedy', 'Musical', 'Romance']",comedy comedy comedy musical musical musical romance romance romance
1068,Crossfire,Crime|Film-Noir,1947.0,"['Crime', 'Film-Noir']",crime crime crime film-noir film-noir film-noir
1073,Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical,1971.0,"['Children', 'Comedy', 'Fantasy', 'Musical']",children children children comedy comedy comedy fantasy fantasy fantasy musical musical musical
1076,"Innocents, The",Drama|Horror|Thriller,1961.0,"['Drama', 'Horror', 'Thriller']",drama drama drama horror horror horror thriller thriller thriller
1077,Sleeper,Comedy|Sci-Fi,1973.0,"['Comedy', 'Sci-Fi']",comedy comedy comedy sci-fi sci-fi sci-fi
1078,Bananas,Comedy|War,1971.0,"['Comedy', 'War']",comedy comedy comedy war war war
1079,"Fish Called Wanda, A",Comedy|Crime,1988.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
1080,Monty Python's Life of Brian,Comedy,1979.0,['Comedy'],comedy comedy comedy
1081,Victor/Victoria,Comedy|Musical|Romance,1982.0,"['Comedy', 'Musical', 'Romance']",comedy comedy comedy musical musical musical romance romance romance
1082,"Candidate, The",Drama,1972.0,['Drama'],drama drama drama
1083,"Great Race, The",Comedy|Musical,1965.0,"['Comedy', 'Musical']",comedy comedy comedy musical musical musical
1084,Bonnie and Clyde,Crime|Drama,1967.0,"['Crime', 'Drama']",crime crime crime drama drama drama
1085,"Old Man and the Sea, The",Adventure|Drama,1958.0,"['Adventure', 'Drama']",adventure adventure adventure drama drama drama
1086,Dial M for Murder,Crime|Mystery|Thriller,1954.0,"['Crime', 'Mystery', 'Thriller']",crime crime crime mystery mystery mystery thriller thriller thriller
1088,Dirty Dancing,Drama|Musical|Romance,1987.0,"['Drama', 'Musical', 'Romance']",drama drama drama musical musical musical romance romance romance
1089,Reservoir Dogs,Crime|Mystery|Thriller,1992.0,"['Crime', 'Mystery', 'Thriller']",crime crime crime mystery mystery mystery thriller thriller thriller
1090,Platoon,Drama|War,1986.0,"['Drama', 'War']",drama drama drama war war war
1091,Weekend at Bernie's,Comedy,1989.0,['Comedy'],comedy comedy comedy
1092,Basic Instinct,Crime|Mystery|Thriller,1992.0,"['Crime', 'Mystery', 'Thriller']",crime crime crime mystery mystery mystery thriller thriller thriller
1093,"Doors, The",Drama,1991.0,['Drama'],drama drama drama
1094,"Crying Game, The",Drama|Romance|Thriller,1992.0,"['Drama', 'Romance', 'Thriller']",drama drama drama romance romance romance thriller thriller thriller
1095,Glengarry Glen Ross,Drama,1992.0,['Drama'],drama drama drama
1096,Sophie's Choice,Drama,1982.0,['Drama'],drama drama drama
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,1982.0,"['Children', 'Drama', 'Sci-Fi']",children children children drama drama drama sci-fi sci-fi sci-fi
1099,"Christmas Carol, A",Children|Drama|Fantasy,1938.0,"['Children', 'Drama', 'Fantasy']",children children children drama drama drama fantasy fantasy fantasy
1100,Days of Thunder,Action|Drama|Romance,1990.0,"['Action', 'Drama', 'Romance']",action action action drama drama drama romance romance romance
1101,Top Gun,Action|Romance,1986.0,"['Action', 'Romance']",action action action romance romance romance
1103,Rebel Without a Cause,Drama,1955.0,['Drama'],drama drama drama
1104,"Streetcar Named Desire, A",Drama,1951.0,['Drama'],drama drama drama
1105,Children of the Corn IV: The Gathering,Horror,1996.0,['Horror'],horror horror horror
1107,Loser,Comedy,1991.0,['Comedy'],comedy comedy comedy
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary,1996.0,['Documentary'],documentary documentary documentary
1112,Palookaville,Action|Comedy|Drama,1996.0,"['Action', 'Comedy', 'Drama']",action action action comedy comedy comedy drama drama drama
1114,"Funeral, The",Crime|Drama,1996.0,"['Crime', 'Drama']",crime crime crime drama drama drama
1116,"Single Girl, A (Fille seule, La)",Drama,1995.0,['Drama'],drama drama drama
1117,"Eighth Day, The (Huitième jour, Le)",Drama,1996.0,['Drama'],drama drama drama
1119,Drunks,Drama,1995.0,['Drama'],drama drama drama
1120,"People vs. Larry Flynt, The",Comedy|Drama,1996.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
1121,Glory Daze,Drama,1995.0,['Drama'],drama drama drama
1123,"Perfect Candidate, A",Documentary,1996.0,['Documentary'],documentary documentary documentary
1124,On Golden Pond,Drama,1981.0,['Drama'],drama drama drama
1125,"Return of the Pink Panther, The",Comedy|Crime,1975.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
1126,Drop Dead Fred,Comedy|Fantasy,1991.0,"['Comedy', 'Fantasy']",comedy comedy comedy fantasy fantasy fantasy
1127,"Abyss, The",Action|Adventure|Sci-Fi|Thriller,1989.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action action action adventure adventure adventure sci-fi sci-fi sci-fi thriller thriller thriller
1128,"Fog, The",Horror,1980.0,['Horror'],horror horror horror
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,1981.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",action action action adventure adventure adventure sci-fi sci-fi sci-fi thriller thriller thriller
1130,"Howling, The",Horror|Mystery,1980.0,"['Horror', 'Mystery']",horror horror horror mystery mystery mystery
1131,Jean de Florette,Drama|Mystery,1986.0,"['Drama', 'Mystery']",drama drama drama mystery mystery mystery
1132,Manon of the Spring (Manon des sources),Drama,1986.0,['Drama'],drama drama drama
1135,Private Benjamin,Comedy,1980.0,['Comedy'],comedy comedy comedy
1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,1975.0,"['Adventure', 'Comedy', 'Fantasy']",adventure adventure adventure comedy comedy comedy fantasy fantasy fantasy
1137,Hustler White,Romance,1996.0,['Romance'],romance romance romance
1140,Entertaining Angels: The Dorothy Day Story,Drama,1996.0,['Drama'],drama drama drama
1144,"Line King: The Al Hirschfeld Story, The",Documentary,1996.0,['Documentary'],documentary documentary documentary
1147,When We Were Kings,Documentary,1996.0,['Documentary'],documentary documentary documentary
1148,Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime,1993.0,"['Animation', 'Children', 'Comedy', 'Crime']",animation animation animation children children children comedy comedy comedy crime crime crime
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,1982.0,['Drama'],drama drama drama
1151,Lesson Faust,Animation|Comedy|Drama|Fantasy,1994.0,"['Animation', 'Comedy', 'Drama', 'Fantasy']",animation animation animation comedy comedy comedy drama drama drama fantasy fantasy fantasy
1156,"Children Are Watching Us, The (Bambini ci guardano, I)",Drama,1944.0,['Drama'],drama drama drama
1161,"Tin Drum, The (Blechtrommel, Die)",Drama|War,1979.0,"['Drama', 'War']",drama drama drama war war war
1162,"Ruling Class, The",Comedy|Drama,1972.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
1163,Mina Tannenbaum,Drama,1994.0,['Drama'],drama drama drama
1167,Dear God,Comedy,1996.0,['Comedy'],comedy comedy comedy
1170,Best of the Best 3: No Turning Back,Action,1995.0,['Action'],action action action
1171,Bob Roberts,Comedy,1992.0,['Comedy'],comedy comedy comedy
1172,Cinema Paradiso (Nuovo cinema Paradiso),Drama,1989.0,['Drama'],drama drama drama
1173,"Cook the Thief His Wife & Her Lover, The",Comedy|Drama,1989.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
1175,Delicatessen,Comedy|Drama|Romance,1991.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)",Drama|Fantasy|Romance,1991.0,"['Drama', 'Fantasy', 'Romance']",drama drama drama fantasy fantasy fantasy romance romance romance
1177,Enchanted April,Drama|Romance,1992.0,"['Drama', 'Romance']",drama drama drama romance romance romance
1178,Paths of Glory,Drama|War,1957.0,"['Drama', 'War']",drama drama drama war war war
1179,"Grifters, The",Crime|Drama|Film-Noir,1990.0,"['Crime', 'Drama', 'Film-Noir']",crime crime crime drama drama drama film-noir film-noir film-noir
1180,Hear My Song,Comedy,1991.0,['Comedy'],comedy comedy comedy
1183,"English Patient, The",Drama|Romance|War,1996.0,"['Drama', 'Romance', 'War']",drama drama drama romance romance romance war war war
1184,Mediterraneo,Comedy|Drama,1991.0,"['Comedy', 'Drama']",comedy comedy comedy drama drama drama
1185,My Left Foot,Drama,1989.0,['Drama'],drama drama drama
1186,"Sex, Lies, and Videotape",Drama,1989.0,['Drama'],drama drama drama
1187,Passion Fish,Drama,1992.0,['Drama'],drama drama drama
1188,Strictly Ballroom,Comedy|Romance,1992.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
1189,"Thin Blue Line, The",Documentary,1988.0,['Documentary'],documentary documentary documentary
1190,Tie Me Up! Tie Me Down! (¡Átame!),Crime|Drama|Romance,1990.0,"['Crime', 'Drama', 'Romance']",crime crime crime drama drama drama romance romance romance
1191,Madonna: Truth or Dare,Documentary|Musical,1991.0,"['Documentary', 'Musical']",documentary documentary documentary musical musical musical
1192,Paris Is Burning,Documentary,1990.0,['Documentary'],documentary documentary documentary
1193,One Flew Over the Cuckoo's Nest,Drama,1975.0,['Drama'],drama drama drama
1194,Cheech and Chong's Up in Smoke,Comedy,1978.0,['Comedy'],comedy comedy comedy
1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi,1980.0,"['Action', 'Adventure', 'Sci-Fi']",action action action adventure adventure adventure sci-fi sci-fi sci-fi
1197,"Princess Bride, The",Action|Adventure|Comedy|Fantasy|Romance,1987.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",action action action adventure adventure adventure comedy comedy comedy fantasy fantasy fantasy romance romance romance
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),Action|Adventure,1981.0,"['Action', 'Adventure']",action action action adventure adventure adventure
1199,Brazil,Fantasy|Sci-Fi,1985.0,"['Fantasy', 'Sci-Fi']",fantasy fantasy fantasy sci-fi sci-fi sci-fi
1200,Aliens,Action|Adventure|Horror|Sci-Fi,1986.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",action action action adventure adventure adventure horror horror horror sci-fi sci-fi sci-fi
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",Action|Adventure|Western,1966.0,"['Action', 'Adventure', 'Western']",action action action adventure adventure adventure western western western
1202,Withnail & I,Comedy,1987.0,['Comedy'],comedy comedy comedy
1203,12 Angry Men,Drama,1957.0,['Drama'],drama drama drama
1204,Lawrence of Arabia,Adventure|Drama|War,1962.0,"['Adventure', 'Drama', 'War']",adventure adventure adventure drama drama drama war war war
1206,"Clockwork Orange, A",Crime|Drama|Sci-Fi|Thriller,1971.0,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",crime crime crime drama drama drama sci-fi sci-fi sci-fi thriller thriller thriller
1207,To Kill a Mockingbird,Drama,1962.0,['Drama'],drama drama drama
1208,Apocalypse Now,Action|Drama|War,1979.0,"['Action', 'Drama', 'War']",action action action drama drama drama war war war
1209,Once Upon a Time in the West (C'era una volta il West),Action|Drama|Western,1968.0,"['Action', 'Drama', 'Western']",action action action drama drama drama western western western
1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Sci-Fi,1983.0,"['Action', 'Adventure', 'Sci-Fi']",action action action adventure adventure adventure sci-fi sci-fi sci-fi
1211,"Wings of Desire (Himmel über Berlin, Der)",Drama|Fantasy|Romance,1987.0,"['Drama', 'Fantasy', 'Romance']",drama drama drama fantasy fantasy fantasy romance romance romance
1212,"Third Man, The",Film-Noir|Mystery|Thriller,1949.0,"['Film-Noir', 'Mystery', 'Thriller']",film-noir film-noir film-noir mystery mystery mystery thriller thriller thriller
1213,Goodfellas,Crime|Drama,1990.0,"['Crime', 'Drama']",crime crime crime drama drama drama
1214,Alien,Horror|Sci-Fi,1979.0,"['Horror', 'Sci-Fi']",horror horror horror sci-fi sci-fi sci-fi
1215,Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,1993.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror']",action action action adventure adventure adventure comedy comedy comedy fantasy fantasy fantasy horror horror horror
1216,"Big Blue, The (Grand bleu, Le)",Adventure|Drama|Romance,1988.0,"['Adventure', 'Drama', 'Romance']",adventure adventure adventure drama drama drama romance romance romance
1217,Ran,Drama|War,1985.0,"['Drama', 'War']",drama drama drama war war war
1218,"Killer, The (Die xue shuang xiong)",Action|Crime|Drama|Thriller,1989.0,"['Action', 'Crime', 'Drama', 'Thriller']",action action action crime crime crime drama drama drama thriller thriller thriller
1219,Psycho,Crime|Horror,1960.0,"['Crime', 'Horror']",crime crime crime horror horror horror
1220,"Blues Brothers, The",Action|Comedy|Musical,1980.0,"['Action', 'Comedy', 'Musical']",action action action comedy comedy comedy musical musical musical
1221,"Godfather: Part II, The",Crime|Drama,1974.0,"['Crime', 'Drama']",crime crime crime drama drama drama
1222,Full Metal Jacket,Drama|War,1987.0,"['Drama', 'War']",drama drama drama war war war
1223,"Grand Day Out with Wallace and Gromit, A",Adventure|Animation|Children|Comedy|Sci-Fi,1989.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",adventure adventure adventure animation animation animation children children children comedy comedy comedy sci-fi sci-fi sci-fi
1224,Henry V,Action|Drama|Romance|War,1989.0,"['Action', 'Drama', 'Romance', 'War']",action action action drama drama drama romance romance romance war war war
1225,Amadeus,Drama,1984.0,['Drama'],drama drama drama
1226,"Quiet Man, The",Drama|Romance,1952.0,"['Drama', 'Romance']",drama drama drama romance romance romance
1227,Once Upon a Time in America,Crime|Drama,1984.0,"['Crime', 'Drama']",crime crime crime drama drama drama
1228,Raging Bull,Drama,1980.0,['Drama'],drama drama drama
1230,Annie Hall,Comedy|Romance,1977.0,"['Comedy', 'Romance']",comedy comedy comedy romance romance romance
1231,"Right Stuff, The",Drama,1983.0,['Drama'],drama drama drama
1232,Stalker,Drama|Mystery|Sci-Fi,1979.0,"['Drama', 'Mystery', 'Sci-Fi']",drama drama drama mystery mystery mystery sci-fi sci-fi sci-fi
1233,"Boot, Das (Boat, The)",Action|Drama|War,1981.0,"['Action', 'Drama', 'War']",action action action drama drama drama war war war
1234,"Sting, The",Comedy|Crime,1973.0,"['Comedy', 'Crime']",comedy comedy comedy crime crime crime
1235,Harold and Maude,Comedy|Drama|Romance,1971.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
1236,Trust,Comedy|Drama|Romance,1990.0,"['Comedy', 'Drama', 'Romance']",comedy comedy comedy drama drama drama romance romance romance
1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,1957.0,['Drama'],drama drama drama
1238,Local Hero,Comedy,1983.0,['Comedy'],comedy comedy comedy
1240,"Terminator, The",Action|Sci-Fi|Thriller,1984.0,"['Action', 'Sci-Fi', 'Thriller']",action action action sci-fi sci-fi sci-fi thriller thriller thriller
